bin,#recs,#g,#b,%g,%b,tot,cg,cb,%cg,FDR,KS,FPR
14.0,612.0,606.0,6.0,99.01960784313725,0.9803921568627487,8565.0,8010.0,555.0,13.228081185077535,88.9423076923077,75.71422650723017,14.432432432432432
15.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,9177.0,8620.0,557.0,14.235463147986062,89.26282051282051,75.02735736483444,15.47576301615799
16.0,611.0,607.0,4.0,99.34533551554829,0.6546644844517147,9788.0,9227.0,561.0,15.237890773372087,89.90384615384616,74.66595538047407,16.447415329768273
17.0,612.0,608.0,4.0,99.34640522875817,0.6535947712418277,10400.0,9835.0,565.0,16.241969844598945,90.5448717948718,74.30290195027285,17.4070796460177
18.0,612.0,612.0,0.0,100.0,0.0,11012.0,10447.0,565.0,17.25265469918914,90.5448717948718,73.29221709568266,18.490265486725665
19.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,11624.0,11058.0,566.0,18.2616881079385,90.7051282051282,72.44344009718971,19.537102473498233
20.0,611.0,609.0,2.0,99.67266775777414,0.32733224222586443,12235.0,11667.0,568.0,19.267418625006194,91.02564102564102,71.75822240063482,20.54049295774648
21.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,12847.0,12277.0,570.0,20.27480058791472,91.34615384615384,71.07135325823913,21.53859649122807
22.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,13459.0,12887.0,572.0,21.282182550823247,91.66666666666667,70.38448411584342,22.52972027972028
23.0,612.0,609.0,3.0,99.50980392156863,0.49019607843136725,14071.0,13496.0,575.0,22.287913067890937,92.1474358974359,69.85952282954496,23.471304347826088
24.0,611.0,608.0,3.0,99.50900163666121,0.49099836333878955,14682.0,14104.0,578.0,23.2919921391178,92.62820512820512,69.33621298908733,24.401384083044984
25.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,15294.0,14714.0,580.0,24.299374102026324,92.94871794871794,68.64934384669162,25.368965517241378
26.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,15906.0,15325.0,581.0,25.308407510775684,93.10897435897436,67.80056684819868,26.376936316695353
27.0,612.0,612.0,0.0,100.0,0.0,16518.0,15937.0,581.0,26.31909236536588,93.10897435897436,66.78988199360849,27.4302925989673
28.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,17130.0,16548.0,582.0,27.32812577411524,93.26923076923077,65.94110499511554,28.432989690721648
29.0,611.0,608.0,3.0,99.50900163666121,0.49099836333878955,17741.0,17156.0,585.0,28.332204845342098,93.75,65.41779515465791,29.326495726495725
30.0,612.0,607.0,5.0,99.18300653594771,0.8169934640522882,18353.0,17763.0,590.0,29.334632470728124,94.55128205128206,65.21664958055393,30.10677966101695
31.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,18965.0,18373.0,592.0,30.34201443363665,94.87179487179488,64.52978043815823,31.035472972972972
32.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,19577.0,18984.0,593.0,31.35104784238601,95.03205128205128,63.681003439665275,32.01349072512647
33.0,611.0,611.0,0.0,100.0,0.0,20188.0,19595.0,593.0,32.36008125113537,95.03205128205128,62.671970030915915,33.043844856661046
34.0,612.0,612.0,0.0,100.0,0.0,20800.0,20207.0,593.0,33.370766105725565,95.03205128205128,61.66128517632572,34.07588532883643
35.0,612.0,608.0,4.0,99.34640522875817,0.6535947712418277,21412.0,20815.0,597.0,34.37484517695242,95.67307692307692,61.2982317461245,34.86599664991625
36.0,612.0,609.0,3.0,99.50980392156863,0.49019607843136725,22024.0,21424.0,600.0,35.380575694020116,96.15384615384616,60.773270459826044,35.70666666666666
37.0,611.0,610.0,1.0,99.83633387888707,0.1636661211129251,22635.0,22034.0,601.0,36.38795765692864,96.31410256410257,59.92614490717393,36.66222961730449
38.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,23247.0,22645.0,602.0,37.396991065678,96.47435897435898,59.077367908680976,37.616279069767444
39.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,23859.0,23256.0,603.0,38.40602447442736,96.63461538461539,58.228590910188025,38.56716417910448
40.0,612.0,609.0,3.0,99.50980392156863,0.49019607843136725,24471.0,23865.0,606.0,39.41175499149505,97.11538461538461,57.70362962388956,39.381188118811885
41.0,612.0,612.0,0.0,100.0,0.0,25083.0,24477.0,606.0,40.42243984608525,97.11538461538461,56.692944769299366,40.39108910891089
42.0,611.0,609.0,2.0,99.67266775777414,0.32733224222586443,25694.0,25086.0,608.0,41.428170363152944,97.43589743589743,56.00772707274449,41.25986842105263
43.0,612.0,612.0,0.0,100.0,0.0,26306.0,25698.0,608.0,42.43885521774313,97.43589743589743,54.9970422181543,42.266447368421055
44.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,26918.0,26309.0,609.0,43.44788862649249,97.59615384615384,54.14826521966135,43.20032840722496
45.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,27530.0,26920.0,610.0,44.45692203524185,97.75641025641026,53.29948822116841,44.131147540983605
46.0,611.0,610.0,1.0,99.83633387888707,0.1636661211129251,28141.0,27530.0,611.0,45.46430399815038,97.91666666666667,52.452362668516294,45.05728314238952
47.0,612.0,612.0,0.0,100.0,0.0,28753.0,28142.0,611.0,46.47498885274057,97.91666666666667,51.4416778139261,46.05891980360065
48.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,29365.0,28753.0,612.0,47.48402226148993,98.07692307692308,50.59290081543315,46.98202614379085
49.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,29977.0,29364.0,613.0,48.49305567023929,98.23717948717949,49.744123816940196,47.9021207177814
50.0,611.0,611.0,0.0,100.0,0.0,30588.0,29975.0,613.0,49.502089078988654,98.23717948717949,48.735090408190835,48.898858075040785
51.0,612.0,612.0,0.0,100.0,0.0,31200.0,30587.0,613.0,50.51277393357885,98.23717948717949,47.72440555360064,49.89722675367047
52.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,31812.0,31197.0,615.0,51.520155896487374,98.5576923076923,47.03753641120493,50.72682926829268
53.0,612.0,612.0,0.0,100.0,0.0,32424.0,31809.0,615.0,52.53084075107757,98.5576923076923,46.02685155661474,51.72195121951219
54.0,612.0,612.0,0.0,100.0,0.0,33036.0,32421.0,615.0,53.541525605667765,98.5576923076923,45.01616670202454,52.71707317073171
55.0,611.0,611.0,0.0,100.0,0.0,33647.0,33032.0,615.0,54.550559014417125,98.5576923076923,44.00713329327518,53.71056910569106
56.0,612.0,610.0,2.0,99.67320261437908,0.326797385620921,34259.0,33642.0,617.0,55.55794097732565,98.87820512820512,43.320264150879474,54.525121555915725
57.0,612.0,612.0,0.0,100.0,0.0,34871.0,34254.0,617.0,56.568625831915845,98.87820512820512,42.30957929628928,55.51701782820097
58.0,612.0,612.0,0.0,100.0,0.0,35483.0,34866.0,617.0,57.579310686506034,98.87820512820512,41.29889444169909,56.50891410048622
59.0,611.0,610.0,1.0,99.83633387888707,0.1636661211129251,36094.0,35476.0,618.0,58.586692649414566,99.03846153846153,40.45176888904697,57.40453074433657
60.0,612.0,611.0,1.0,99.83660130718954,0.1633986928104605,36706.0,36087.0,619.0,59.59572605816392,99.19871794871794,39.60299189055402,58.298869143780294
61.0,612.0,612.0,0.0,100.0,0.0,37318.0,36699.0,619.0,60.606410912754114,99.19871794871794,38.59230703596383,59.2875605815832
62.0,612.0,612.0,0.0,100.0,0.0,37930.0,37311.0,619.0,61.61709576734431,99.19871794871794,37.58162218137363,60.276252019386106
63.0,612.0,612.0,0.0,100.0,0.0,38542.0,37923.0,619.0,62.627780621934505,99.19871794871794,36.57093732678344,61.26494345718901
64.0,611.0,609.0,2.0,99.67266775777414,0.32733224222586443,39153.0,38532.0,621.0,63.633511139002195,99.51923076923077,35.88571963022858,62.04830917874396
65.0,612.0,612.0,0.0,100.0,0.0,39765.0,39144.0,621.0,64.64419599359239,99.51923076923077,34.87503477563838,63.033816425120776
66.0,612.0,612.0,0.0,100.0,0.0,40377.0,39756.0,621.0,65.65488084818259,99.51923076923077,33.86434992104819,64.01932367149759
67.0,612.0,612.0,0.0,100.0,0.0,40989.0,40368.0,621.0,66.66556570277278,99.51923076923077,32.85366506645799,65.0048309178744
68.0,611.0,611.0,0.0,100.0,0.0,41600.0,40979.0,621.0,67.67459911152214,99.51923076923077,31.844631657708632,65.98872785829307
69.0,612.0,612.0,0.0,100.0,0.0,42212.0,41591.0,621.0,68.68528396611234,99.51923076923077,30.833946803118437,66.97423510466989
70.0,612.0,612.0,0.0,100.0,0.0,42824.0,42203.0,621.0,69.69596882070252,99.51923076923077,29.823261948528256,67.9597423510467
71.0,612.0,612.0,0.0,100.0,0.0,43436.0,42815.0,621.0,70.70665367529271,99.51923076923077,28.81257709393806,68.94524959742351
